en:Verne-Cesta_kolem_sv:0:shuff:7,cs:Verne-Cesta_kolem_sv:0:shuff:5,gone,go,jel,jet,impf
en:Verne-Cesta_kolem_sv:0:shuff:7,cs:Verne-Cesta_kolem_sv:0:shuff:5,gone,go,překročil,překročit,pf
en:Verne-Cesta_kolem_sv:0:shuff:7,cs:Verne-Cesta_kolem_sv:0:shuff:5,crossed,cross,překročil,překročit,pf
en:Verne-Cesta_kolem_sv:0:shuff:8,cs:Verne-Cesta_kolem_sv:0:shuff:6,going,go,jede,jet,impf
en:Verne-Cesta_kolem_sv:0:shuff:9,cs:Verne-Cesta_kolem_sv:0:shuff:7,asked,ask,zeptal,zeptat,pf
en:Verne-Cesta_kolem_sv:0:shuff:17,cs:Verne-Cesta_kolem_sv:0:shuff:15,tell,tell,řekl,říci,pf
en:Verne-Cesta_kolem_sv:0:shuff:17,cs:Verne-Cesta_kolem_sv:0:shuff:15,worries,worry,trápí,trápit,impf
en:Verne-Cesta_kolem_sv:0:shuff:18,cs:Verne-Cesta_kolem_sv:0:shuff:16,finish,finish,dokončit,dokončit,pf
en:Verne-Cesta_kolem_sv:0:shuff:21,cs:Verne-Cesta_kolem_sv:0:shuff:23,coming,come,přišel,přijít,pf
en:Verne-Cesta_kolem_sv:0:shuff:22,cs:Verne-Cesta_kolem_sv:0:shuff:24,found,find,octli,octnout,pf
en:Verne-Cesta_kolem_sv:0:shuff:26,cs:Verne-Cesta_kolem_sv:0:shuff:30,saw,see,pochopil,pochopit,pf
en:Verne-Cesta_kolem_sv:0:shuff:27,cs:Verne-Cesta_kolem_sv:0:shuff:31,began,begin,začal,začít,pf
en:Verne-Cesta_kolem_sv:0:shuff:27,cs:Verne-Cesta_kolem_sv:0:shuff:31,ask,ask,ptát,ptát,impf
en:Verne-Cesta_kolem_sv:0:shuff:27,cs:Verne-Cesta_kolem_sv:0:shuff:31,forcing,force,nedonutí,donutit,pf
en:Verne-Cesta_kolem_sv:0:shuff:29,cs:Verne-Cesta_kolem_sv:0:shuff:33,left,leave,opustil,opustit,pf
en:Verne-Cesta_kolem_sv:0:shuff:29,cs:Verne-Cesta_kolem_sv:0:shuff:33,lifted,lift,zvedli,zvednout,pf
en:Verne-Cesta_kolem_sv:0:shuff:36,cs:Verne-Cesta_kolem_sv:0:shuff:38,remained,remain,zbývalo,zbývat,impf
en:Verne-Cesta_kolem_sv:0:shuff:46,cs:Verne-Cesta_kolem_sv:0:shuff:48,replied,reply,odpověděl,odpovědět,pf
en:Verne-Cesta_kolem_sv:0:shuff:50,cs:Verne-Cesta_kolem_sv:0:shuff:52,cried,cry,křičel,křičet,impf
en:Verne-Cesta_kolem_sv:0:shuff:56,cs:Verne-Cesta_kolem_sv:0:shuff:56,saw,see,viděl,vidět,impf
en:Verne-Cesta_kolem_sv:0:shuff:56,cs:Verne-Cesta_kolem_sv:0:shuff:56,saw,see,viděl,vidět,impf
en:Verne-Cesta_kolem_sv:0:shuff:56,cs:Verne-Cesta_kolem_sv:0:shuff:56,pass,pass,přecházet,přecházet,impf
en:Verne-Cesta_kolem_sv:0:shuff:56,cs:Verne-Cesta_kolem_sv:0:shuff:56,pass,pass,přecházet,přecházet,impf
en:Verne-Cesta_kolem_sv:0:shuff:56,cs:Verne-Cesta_kolem_sv:0:shuff:56,saw,see,viděli,vidět,impf
en:Verne-Cesta_kolem_sv:0:shuff:56,cs:Verne-Cesta_kolem_sv:0:shuff:56,saw,see,viděli,vidět,impf
