en:SaintExupery-Malyprinc:0:shuff:1,cs:SaintExupery-Malyprinc:0:shuff:1,see,see,vidí,vidět,impf
en:SaintExupery-Malyprinc:0:shuff:2,cs:SaintExupery-Malyprinc:0:shuff:2,told,tell,říkal,říkat,impf
en:SaintExupery-Malyprinc:0:shuff:4,cs:SaintExupery-Malyprinc:0:shuff:4,comforted,comfort,utěšil,utěšit,pf
en:SaintExupery-Malyprinc:0:shuff:6,cs:SaintExupery-Malyprinc:0:shuff:6,find,find,nenašel,najít,pf
en:SaintExupery-Malyprinc:0:shuff:8,cs:SaintExupery-Malyprinc:0:shuff:8,listen,listen,naslouchám,naslouchat,impf
en:SaintExupery-Malyprinc:0:shuff:19,cs:SaintExupery-Malyprinc:0:shuff:20,rest,rest,odpočinout,odpočinout,pf
en:SaintExupery-Malyprinc:0:shuff:19,cs:SaintExupery-Malyprinc:0:shuff:20,want,want,chtít,chtít,impf
en:SaintExupery-Malyprinc:0:shuff:20,cs:SaintExupery-Malyprinc:0:shuff:21,want,want,chci,chtít,impf
en:SaintExupery-Malyprinc:0:shuff:20,cs:SaintExupery-Malyprinc:0:shuff:21,said,say,řekl,říci,pf
en:SaintExupery-Malyprinc:0:shuff:22,cs:SaintExupery-Malyprinc:0:shuff:23,went,go,pokračoval,pokračovat,impf
en:SaintExupery-Malyprinc:0:shuff:24,cs:SaintExupery-Malyprinc:0:shuff:25,walk,walk,půjdeš,jít,impf
en:SaintExupery-Malyprinc:0:shuff:25,cs:SaintExupery-Malyprinc:0:shuff:26,existed,exist,existoval,existovat,impf
en:SaintExupery-Malyprinc:0:shuff:25,cs:SaintExupery-Malyprinc:0:shuff:26,laughed,laugh,smál,smát,impf
en:SaintExupery-Malyprinc:0:shuff:29,cs:SaintExupery-Malyprinc:0:shuff:28,said,say,Řeknete,říci,pf
en:SaintExupery-Malyprinc:0:shuff:30,cs:SaintExupery-Malyprinc:0:shuff:29,came,come,pocházel,pocházet,impf
en:SaintExupery-Malyprinc:0:shuff:30,cs:SaintExupery-Malyprinc:0:shuff:29,convinced,convince,přesvědčíte,přesvědčit,pf
en:SaintExupery-Malyprinc:0:shuff:31,cs:SaintExupery-Malyprinc:0:shuff:30,endure,endure,snést,snést,pf
en:SaintExupery-Malyprinc:0:shuff:31,cs:SaintExupery-Malyprinc:0:shuff:30,wish,wish,chci,chtít,impf
en:SaintExupery-Malyprinc:0:shuff:33,cs:SaintExupery-Malyprinc:0:shuff:32,call,call,navštěvoval,navštěvovat,impf
en:SaintExupery-Malyprinc:0:shuff:37,cs:SaintExupery-Malyprinc:0:shuff:36,showed,show,ukázala,ukázat,pf
en:SaintExupery-Malyprinc:0:shuff:38,cs:SaintExupery-Malyprinc:0:shuff:37,added,add,dodala,dodat,pf
en:SaintExupery-Malyprinc:0:shuff:40,cs:SaintExupery-Malyprinc:0:shuff:39,show,show,ukázat,ukázat,pf
en:SaintExupery-Malyprinc:0:shuff:43,cs:SaintExupery-Malyprinc:0:shuff:42,watch,watch,pozorovat,pozorovat,impf
en:SaintExupery-Malyprinc:0:shuff:46,cs:SaintExupery-Malyprinc:0:shuff:45,laughed,laugh,zasmál,zasmát,pf
en:SaintExupery-Malyprinc:0:shuff:49,cs:SaintExupery-Malyprinc:0:shuff:47,sleep,sleep,usnul,usnout,pf
en:SaintExupery-Malyprinc:0:shuff:51,cs:SaintExupery-Malyprinc:0:shuff:49,imagine,imagine,představit,představit,pf
en:SaintExupery-Malyprinc:0:shuff:51,cs:SaintExupery-Malyprinc:0:shuff:49,awakened,awaken,probudil,probudit,pf
en:SaintExupery-Malyprinc:0:shuff:53,cs:SaintExupery-Malyprinc:0:shuff:50,draw,draw,nakresli,nakreslit,pf
en:SaintExupery-Malyprinc:0:shuff:55,cs:SaintExupery-Malyprinc:0:shuff:52,Draw,draw,Nakresli,nakreslit,pf
en:SaintExupery-Malyprinc:0:shuff:56,cs:SaintExupery-Malyprinc:0:shuff:53,jumped,jump,Vyskočil,vyskočit,pf
en:SaintExupery-Malyprinc:0:shuff:58,cs:SaintExupery-Malyprinc:0:shuff:55,understand,understand,nechápou,chápat,impf
en:SaintExupery-Malyprinc:0:shuff:58,cs:SaintExupery-Malyprinc:0:shuff:55,explaining,explain,vysvětlovat,vysvětlovat,impf
en:SaintExupery-Malyprinc:0:shuff:59,cs:SaintExupery-Malyprinc:0:shuff:56,chose,choose,vybrat,vybrat,pf
en:SaintExupery-Malyprinc:0:shuff:59,cs:SaintExupery-Malyprinc:0:shuff:56,learned,learn,naučil,naučit,pf
en:SaintExupery-Malyprinc:0:shuff:62,cs:SaintExupery-Malyprinc:0:shuff:59,distinguish,distinguish,rozeznat,rozeznat,pf
en:SaintExupery-Malyprinc:0:shuff:67,cs:SaintExupery-Malyprinc:0:shuff:65,eat,eat,Nejím,jíst,impf
en:SaintExupery-Malyprinc:0:shuff:74,cs:SaintExupery-Malyprinc:0:shuff:72,digesting,digest,zažívá,zažívat,impf
en:SaintExupery-Malyprinc:0:shuff:76,cs:SaintExupery-Malyprinc:0:shuff:73,drew,draw,Nakreslil,nakreslit,pf
en:SaintExupery-Malyprinc:0:shuff:76,cs:SaintExupery-Malyprinc:0:shuff:73,see,see,pochopili,pochopit,pf
en:SaintExupery-Malyprinc:0:shuff:77,cs:SaintExupery-Malyprinc:0:shuff:74,need,need,potřebují,potřebovat,impf
en:SaintExupery-Malyprinc:0:shuff:79,cs:SaintExupery-Malyprinc:0:shuff:76,heating,heat,ohřát,ohřát,pf
en:SaintExupery-Malyprinc:0:shuff:83,cs:SaintExupery-Malyprinc:0:shuff:80,burn,burn,hoří,hořet,impf
en:SaintExupery-Malyprinc:0:shuff:92,cs:SaintExupery-Malyprinc:0:shuff:88,repeated,repeat,opakoval,opakovat,impf
en:SaintExupery-Malyprinc:0:shuff:93,cs:SaintExupery-Malyprinc:0:shuff:89,raised,raise,zvedl,zvednout,pf
en:SaintExupery-Malyprinc:0:shuff:94,cs:SaintExupery-Malyprinc:0:shuff:90,inhabited,inhabit,bydlím,bydlet,impf
en:SaintExupery-Malyprinc:0:shuff:97,cs:SaintExupery-Malyprinc:0:shuff:94,fly,fly,létám,létat,impf
en:SaintExupery-Malyprinc:0:shuff:98,cs:SaintExupery-Malyprinc:0:shuff:95,cried,cry,zvolal,zvolat,pf
en:SaintExupery-Malyprinc:0:shuff:100,cs:SaintExupery-Malyprinc:0:shuff:97,dropped,drop,spadl,spadnout,pf
en:SaintExupery-Malyprinc:0:shuff:101,cs:SaintExupery-Malyprinc:0:shuff:98,answered,answer,odpověděl,odpovědět,pf
en:SaintExupery-Malyprinc:0:shuff:105,cs:SaintExupery-Malyprinc:0:shuff:102,like,like,Chci,chtít,impf
en:SaintExupery-Malyprinc:0:shuff:105,cs:SaintExupery-Malyprinc:0:shuff:102,taken,take,braly,brát,impf
en:SaintExupery-Malyprinc:0:shuff:106,cs:SaintExupery-Malyprinc:0:shuff:103,added,add,dodal,dodat,pf
en:SaintExupery-Malyprinc:0:shuff:107,cs:SaintExupery-Malyprinc:0:shuff:104,came,come,přišel,přijít,pf
en:SaintExupery-Malyprinc:0:shuff:110,cs:SaintExupery-Malyprinc:0:shuff:106,presented,present,Podal,podat,pf
en:SaintExupery-Malyprinc:0:shuff:111,cs:SaintExupery-Malyprinc:0:shuff:107,believe,believe,nevěřil,věřit,impf
en:SaintExupery-Malyprinc:0:shuff:117,cs:SaintExupery-Malyprinc:0:shuff:112,seemed,seem,zdál,zdát,impf
en:SaintExupery-Malyprinc:0:shuff:118,cs:SaintExupery-Malyprinc:0:shuff:113,respected,respect,uznávala,uznávat,impf
en:SaintExupery-Malyprinc:0:shuff:125,cs:SaintExupery-Malyprinc:0:shuff:120,understand,understand,chápeme,chápat,impf
en:SaintExupery-Malyprinc:0:shuff:126,cs:SaintExupery-Malyprinc:0:shuff:121,begin,begin,začal,začít,pf
en:SaintExupery-Malyprinc:0:shuff:126,cs:SaintExupery-Malyprinc:0:shuff:121,begin,begin,začínají,začínat,impf
en:SaintExupery-Malyprinc:0:shuff:127,cs:SaintExupery-Malyprinc:0:shuff:122,say,say,řekl,říci,pf
en:SaintExupery-Malyprinc:0:shuff:129,cs:SaintExupery-Malyprinc:0:shuff:126,do,do,vyvolám,vyvolat,pf
en:SaintExupery-Malyprinc:0:shuff:133,cs:SaintExupery-Malyprinc:0:shuff:130,said,say,povídej,povídat,impf
en:SaintExupery-Malyprinc:0:shuff:141,cs:SaintExupery-Malyprinc:0:shuff:137,record,record,nezaznamenáváme,zaznamenávat,impf
en:SaintExupery-Malyprinc:0:shuff:141,cs:SaintExupery-Malyprinc:0:shuff:137,said,say,řekl,říci,pf
en:SaintExupery-Malyprinc:0:shuff:144,cs:SaintExupery-Malyprinc:0:shuff:141,see,see,viděl,vidět,impf
en:SaintExupery-Malyprinc:0:shuff:147,cs:SaintExupery-Malyprinc:0:shuff:143,understood,understand,pochopil,pochopit,pf
en:SaintExupery-Malyprinc:0:shuff:147,cs:SaintExupery-Malyprinc:0:shuff:143,looking,look,hledal,hledat,impf
en:SaintExupery-Malyprinc:0:shuff:148,cs:SaintExupery-Malyprinc:0:shuff:144,raised,raise,Zvedl,zvednout,pf
en:SaintExupery-Malyprinc:0:shuff:149,cs:SaintExupery-Malyprinc:0:shuff:145,drank,drink,Pil,pít,impf
en:SaintExupery-Malyprinc:0:shuff:154,cs:SaintExupery-Malyprinc:0:shuff:149,met,meet,potkal,potkat,pf
en:SaintExupery-Malyprinc:0:shuff:154,cs:SaintExupery-Malyprinc:0:shuff:149,seemed,seem,zdál,zdát,impf
en:SaintExupery-Malyprinc:0:shuff:154,cs:SaintExupery-Malyprinc:0:shuff:149,kept,keep,mám,mít,impf
en:SaintExupery-Malyprinc:0:shuff:155,cs:SaintExupery-Malyprinc:0:shuff:150,speaking,speak,mluvila,mluvit,impf
en:SaintExupery-Malyprinc:0:shuff:155,cs:SaintExupery-Malyprinc:0:shuff:150,said,say,mluvila,mluvit,impf
en:SaintExupery-Malyprinc:0:shuff:155,cs:SaintExupery-Malyprinc:0:shuff:150,speaking,speak,řekla,říci,pf
en:SaintExupery-Malyprinc:0:shuff:155,cs:SaintExupery-Malyprinc:0:shuff:150,said,say,řekla,říci,pf
en:SaintExupery-Malyprinc:0:shuff:156,cs:SaintExupery-Malyprinc:0:shuff:151,come,come,přijdou,přijít,pf
en:SaintExupery-Malyprinc:0:shuff:159,cs:SaintExupery-Malyprinc:0:shuff:153,replied,reply,odpověděla,odpovědět,pf
en:SaintExupery-Malyprinc:0:shuff:160,cs:SaintExupery-Malyprinc:0:shuff:154,excuse,excuse,promiňte,prominout,pf
en:SaintExupery-Malyprinc:0:shuff:173,cs:SaintExupery-Malyprinc:0:shuff:165,said,say,pravil,pravit,pf
en:SaintExupery-Malyprinc:0:shuff:173,cs:SaintExupery-Malyprinc:0:shuff:165,beg,beg,prosím,prosit,impf
en:SaintExupery-Malyprinc:0:shuff:173,cs:SaintExupery-Malyprinc:0:shuff:165,asking,ask,prosím,prosit,impf
en:SaintExupery-Malyprinc:0:shuff:173,cs:SaintExupery-Malyprinc:0:shuff:165,asking,ask,ptám,ptát,impf
en:SaintExupery-Malyprinc:0:shuff:173,cs:SaintExupery-Malyprinc:0:shuff:165,question,question,ptám,ptát,impf
en:SaintExupery-Malyprinc:0:shuff:175,cs:SaintExupery-Malyprinc:0:shuff:167,rule,rule,vládnete,vládnout,impf
en:SaintExupery-Malyprinc:0:shuff:176,cs:SaintExupery-Malyprinc:0:shuff:168,said,say,odpověděl,odpovědět,pf
en:SaintExupery-Malyprinc:0:shuff:178,cs:SaintExupery-Malyprinc:0:shuff:170,sat,sit,Sedl,sednout,pf
en:SaintExupery-Malyprinc:0:shuff:179,cs:SaintExupery-Malyprinc:0:shuff:171,sat,sit,sedl,sednout,pf
en:SaintExupery-Malyprinc:0:shuff:180,cs:SaintExupery-Malyprinc:0:shuff:172,spoke,speak,řekl,říci,pf
en:SaintExupery-Malyprinc:0:shuff:181,cs:SaintExupery-Malyprinc:0:shuff:173,seen,see,vidět,vidět,impf
en:SaintExupery-Malyprinc:0:shuff:184,cs:SaintExupery-Malyprinc:0:shuff:175,added,add,dodal,dodat,pf
en:SaintExupery-Malyprinc:0:shuff:186,cs:SaintExupery-Malyprinc:0:shuff:177,loved,love,miloval,milovat,impf
en:SaintExupery-Malyprinc:0:shuff:191,cs:SaintExupery-Malyprinc:0:shuff:180,do,do,děláš,dělat,impf
en:SaintExupery-Malyprinc:0:shuff:191,cs:SaintExupery-Malyprinc:0:shuff:180,do,do,děláš,dělat,impf
en:SaintExupery-Malyprinc:0:shuff:195,cs:SaintExupery-Malyprinc:0:shuff:183,do,do,děláš,dělat,impf
en:SaintExupery-Malyprinc:0:shuff:195,cs:SaintExupery-Malyprinc:0:shuff:183,do,do,děláš,dělat,impf
en:SaintExupery-Malyprinc:0:shuff:196,cs:SaintExupery-Malyprinc:0:shuff:184,do,do,dělám,dělat,impf
en:SaintExupery-Malyprinc:0:shuff:196,cs:SaintExupery-Malyprinc:0:shuff:184,do,do,dělám,dělat,impf
en:SaintExupery-Malyprinc:0:shuff:204,cs:SaintExupery-Malyprinc:0:shuff:191,appear,appear,objevily,objevit,pf
en:SaintExupery-Malyprinc:0:shuff:208,cs:SaintExupery-Malyprinc:0:shuff:194,talking,talk,hovoříme,hovořit,impf
en:SaintExupery-Malyprinc:0:shuff:215,cs:SaintExupery-Malyprinc:0:shuff:201,watched,watch,pozoroval,pozorovat,impf
en:SaintExupery-Malyprinc:0:shuff:216,cs:SaintExupery-Malyprinc:0:shuff:202,remembered,remember,Vzpomněl,vzpomenout,pf
en:SaintExupery-Malyprinc:0:shuff:217,cs:SaintExupery-Malyprinc:0:shuff:203,wanted,want,Chtěl,chtít,impf
en:SaintExupery-Malyprinc:0:shuff:217,cs:SaintExupery-Malyprinc:0:shuff:203,help,help,pomoci,pomoci,pf
en:SaintExupery-Malyprinc:0:shuff:218,cs:SaintExupery-Malyprinc:0:shuff:204,revealed,reveal,odhalilo,odhalit,pf
en:SaintExupery-Malyprinc:0:shuff:222,cs:SaintExupery-Malyprinc:0:shuff:208,said,say,řekl,říci,pf
en:SaintExupery-Malyprinc:0:shuff:225,cs:SaintExupery-Malyprinc:0:shuff:211,goes,go,Jde,jít,impf
