en:rowlingova-hpot_kamen:0:shuff:1,cs:rowlingova-hpot_kamen:0:shuff:1,took,take,vzali,vzít,pf
en:rowlingova-hpot_kamen:0:shuff:1,cs:rowlingova-hpot_kamen:0:shuff:1,put,put,řekl,říci,pf
en:rowlingova-hpot_kamen:0:shuff:1,cs:rowlingova-hpot_kamen:0:shuff:1,said,say,řekl,říci,pf
en:rowlingova-hpot_kamen:0:shuff:1,cs:rowlingova-hpot_kamen:0:shuff:1,took,take,dostaneme,dostat,pf
en:rowlingova-hpot_kamen:0:shuff:9,cs:rowlingova-hpot_kamen:0:shuff:9,spotted,spot,zahlédli,zahlédnout,pf
en:rowlingova-hpot_kamen:0:shuff:10,cs:rowlingova-hpot_kamen:0:shuff:10,whispered,whisper,zašeptal,zašeptat,pf
en:rowlingova-hpot_kamen:0:shuff:12,cs:rowlingova-hpot_kamen:0:shuff:12,meet,meet,nepotkali,potkat,pf
en:rowlingova-hpot_kamen:0:shuff:13,cs:rowlingova-hpot_kamen:0:shuff:13,loosening,loosen,uvolňoval,uvolňovat,impf
en:rowlingova-hpot_kamen:0:shuff:14,cs:rowlingova-hpot_kamen:0:shuff:14,get,get,sehnal,sehnat,pf
en:rowlingova-hpot_kamen:0:shuff:14,cs:rowlingova-hpot_kamen:0:shuff:14,get,get,sehnal,sehnat,pf
en:rowlingova-hpot_kamen:0:shuff:16,cs:rowlingova-hpot_kamen:0:shuff:16,Won,win,Vyhrál,vyhrát,pf
en:rowlingova-hpot_kamen:0:shuff:16,cs:rowlingova-hpot_kamen:0:shuff:16,said,say,řekl,říci,pf
en:rowlingova-hpot_kamen:0:shuff:19,cs:rowlingova-hpot_kamen:0:shuff:19,Think,think,myslím,myslet,impf
en:rowlingova-hpot_kamen:0:shuff:24,cs:rowlingova-hpot_kamen:0:shuff:25,flew,fly,vyletěla,vyletět,pf
en:rowlingova-hpot_kamen:0:shuff:25,cs:rowlingova-hpot_kamen:0:shuff:26,murmured,murmur,zamumlal,zamumlat,pf
en:rowlingova-hpot_kamen:0:shuff:28,cs:rowlingova-hpot_kamen:0:shuff:30,burst,burst,vybuchl,vybuchnout,pf
en:rowlingova-hpot_kamen:0:shuff:29,cs:rowlingova-hpot_kamen:0:shuff:31,hurting,hurt,bolet,bolet,impf
en:rowlingova-hpot_kamen:0:shuff:30,cs:rowlingova-hpot_kamen:0:shuff:32,suggested,suggest,radila,radit,impf
en:rowlingova-hpot_kamen:0:shuff:38,cs:rowlingova-hpot_kamen:0:shuff:41,Stick,stick,držte,držet,impf
en:rowlingova-hpot_kamen:0:shuff:39,cs:rowlingova-hpot_kamen:0:shuff:42,follow,follow,řídit,řídit,impf
en:rowlingova-hpot_kamen:0:shuff:39,cs:rowlingova-hpot_kamen:0:shuff:42,fear,fear,bát,bát,impf
en:rowlingova-hpot_kamen:0:shuff:41,cs:rowlingova-hpot_kamen:0:shuff:44,coming,come,jdou,jít,impf
en:rowlingova-hpot_kamen:0:shuff:42,cs:rowlingova-hpot_kamen:0:shuff:45,thinking,think,zdálo,zdát,impf
en:rowlingova-hpot_kamen:0:shuff:46,cs:rowlingova-hpot_kamen:0:shuff:49,lying,lie,ležel,ležet,impf
en:rowlingova-hpot_kamen:0:shuff:49,cs:rowlingova-hpot_kamen:0:shuff:52,said,say,říkal,říkat,impf
en:rowlingova-hpot_kamen:0:shuff:49,cs:rowlingova-hpot_kamen:0:shuff:52,hurts,hurt,bolí,bolet,impf
en:rowlingova-hpot_kamen:0:shuff:53,cs:rowlingova-hpot_kamen:0:shuff:56,arrived,arrive,dorazí,dorazit,pf
en:rowlingova-hpot_kamen:0:shuff:56,cs:rowlingova-hpot_kamen:0:shuff:59,left,leave,nechávali,nechávat,impf
en:rowlingova-hpot_kamen:0:shuff:56,cs:rowlingova-hpot_kamen:0:shuff:59,lived,live,bydlela,bydlet,impf
en:rowlingova-hpot_kamen:0:shuff:57,cs:rowlingova-hpot_kamen:0:shuff:60,hated,hate,nenáviděl,nenávidět,impf
en:rowlingova-hpot_kamen:0:shuff:58,cs:rowlingova-hpot_kamen:0:shuff:61,smelled,smell,páchlo,páchnout,impf
en:rowlingova-hpot_kamen:0:shuff:58,cs:rowlingova-hpot_kamen:0:shuff:61,made,make,nutila,nutit,impf
en:rowlingova-hpot_kamen:0:shuff:58,cs:rowlingova-hpot_kamen:0:shuff:61,look,look,prohlédl,prohlédnout,pf
en:rowlingova-hpot_kamen:0:shuff:58,cs:rowlingova-hpot_kamen:0:shuff:61,owned,own,měla,mít,impf
en:rowlingova-hpot_kamen:0:shuff:60,cs:rowlingova-hpot_kamen:0:shuff:63,tried,try,Snažil,snažit,impf
en:rowlingova-hpot_kamen:0:shuff:62,cs:rowlingova-hpot_kamen:0:shuff:65,Thought,think,Myslel,myslet,impf
en:rowlingova-hpot_kamen:0:shuff:62,cs:rowlingova-hpot_kamen:0:shuff:65,open,open,otvírat,otvírat,impf
en:rowlingova-hpot_kamen:0:shuff:62,cs:rowlingova-hpot_kamen:0:shuff:65,coming,come,přijedete,přijet,pf
en:rowlingova-hpot_kamen:0:shuff:63,cs:rowlingova-hpot_kamen:0:shuff:66,looking,look,pohlédl,pohlédnout,pf
en:rowlingova-hpot_kamen:0:shuff:67,cs:rowlingova-hpot_kamen:0:shuff:71,demand,demand,Žádám,žádat,impf
en:rowlingova-hpot_kamen:0:shuff:67,cs:rowlingova-hpot_kamen:0:shuff:71,leave,leave,odešel,odejít,pf
en:rowlingova-hpot_kamen:0:shuff:69,cs:rowlingova-hpot_kamen:0:shuff:73,saying,say,říkají,říkat,impf
en:rowlingova-hpot_kamen:0:shuff:69,cs:rowlingova-hpot_kamen:0:shuff:73,kill,kill,zabít,zabít,pf
en:rowlingova-hpot_kamen:0:shuff:70,cs:rowlingova-hpot_kamen:0:shuff:74,nodded,nod,přikývl,přikývnout,pf
en:rowlingova-hpot_kamen:0:shuff:72,cs:rowlingova-hpot_kamen:0:shuff:76,killed,kill,zabil,zabít,pf
en:rowlingova-hpot_kamen:0:shuff:72,cs:rowlingova-hpot_kamen:0:shuff:76,kill,kill,zabil,zabít,pf
en:rowlingova-hpot_kamen:0:shuff:72,cs:rowlingova-hpot_kamen:0:shuff:76,killed,kill,zabít,zabít,pf
