en:Capote-Snidane_Tiffany:0:shuff:1,cs:Capote-Snidane_Tiffany:0:shuff:1,said,say,Řekl,říci,pf
en:Capote-Snidane_Tiffany:0:shuff:1,cs:Capote-Snidane_Tiffany:0:shuff:1,take,take,vem,vzít,pf
en:Capote-Snidane_Tiffany:0:shuff:10,cs:Capote-Snidane_Tiffany:0:shuff:8,ran,run,utekla,utéci,pf
en:Capote-Snidane_Tiffany:0:shuff:11,cs:Capote-Snidane_Tiffany:0:shuff:9,glanced,glance,pohlédl,pohlédnout,pf
en:Capote-Snidane_Tiffany:0:shuff:13,cs:Capote-Snidane_Tiffany:0:shuff:11,believe,believe,Věříte,věřit,impf
en:Capote-Snidane_Tiffany:0:shuff:13,cs:Capote-Snidane_Tiffany:0:shuff:11,saying,say,povídám,povídat,impf
en:Capote-Snidane_Tiffany:0:shuff:17,cs:Capote-Snidane_Tiffany:0:shuff:15,said,say,řekla,říci,pf
en:Capote-Snidane_Tiffany:0:shuff:20,cs:Capote-Snidane_Tiffany:0:shuff:18,raise,raise,pozdvihnout,pozdvihnout,pf
en:Capote-Snidane_Tiffany:0:shuff:21,cs:Capote-Snidane_Tiffany:0:shuff:19,said,say,pověz,povědět,pf
en:Capote-Snidane_Tiffany:0:shuff:21,cs:Capote-Snidane_Tiffany:0:shuff:19,said,say,řekl,říci,pf
en:Capote-Snidane_Tiffany:0:shuff:23,cs:Capote-Snidane_Tiffany:0:shuff:21,said,say,prohlásila,prohlásit,pf
en:Capote-Snidane_Tiffany:0:shuff:26,cs:Capote-Snidane_Tiffany:0:shuff:24,read,read,Přečetl,přečíst,pf
en:Capote-Snidane_Tiffany:0:shuff:32,cs:Capote-Snidane_Tiffany:0:shuff:31,find,find,Zjistil,zjistit,pf
en:Capote-Snidane_Tiffany:0:shuff:33,cs:Capote-Snidane_Tiffany:0:shuff:32,want,want,nechce,chtít,impf
en:Capote-Snidane_Tiffany:0:shuff:35,cs:Capote-Snidane_Tiffany:0:shuff:34,say,say,neřekl,říci,pf
en:Capote-Snidane_Tiffany:0:shuff:37,cs:Capote-Snidane_Tiffany:0:shuff:36,did,do,dělala,dělat,impf
en:Capote-Snidane_Tiffany:0:shuff:37,cs:Capote-Snidane_Tiffany:0:shuff:36,do,do,dělala,dělat,impf
en:Capote-Snidane_Tiffany:0:shuff:38,cs:Capote-Snidane_Tiffany:0:shuff:37,said,say,Řekl,říci,pf
en:Capote-Snidane_Tiffany:0:shuff:39,cs:Capote-Snidane_Tiffany:0:shuff:38,Take,take,Berete,brát,impf
en:Capote-Snidane_Tiffany:0:shuff:40,cs:Capote-Snidane_Tiffany:0:shuff:39,get,get,dostat,dostat,pf
en:Capote-Snidane_Tiffany:0:shuff:45,cs:Capote-Snidane_Tiffany:0:shuff:44,Come,come,Pojďte,jít,impf
en:Capote-Snidane_Tiffany:0:shuff:45,cs:Capote-Snidane_Tiffany:0:shuff:44,start,start,začneme,začít,pf
en:Capote-Snidane_Tiffany:0:shuff:45,cs:Capote-Snidane_Tiffany:0:shuff:44,phoning,phone,telefonovat,telefonovat,impf
en:Capote-Snidane_Tiffany:0:shuff:46,cs:Capote-Snidane_Tiffany:0:shuff:45,need,need,potřebovat,potřebovat,impf
en:Capote-Snidane_Tiffany:0:shuff:47,cs:Capote-Snidane_Tiffany:0:shuff:46,go,go,chodila,chodit,impf
en:Capote-Snidane_Tiffany:0:shuff:47,cs:Capote-Snidane_Tiffany:0:shuff:46,visited,visit,navštěvovat,navštěvovat,impf
en:Capote-Snidane_Tiffany:0:shuff:47,cs:Capote-Snidane_Tiffany:0:shuff:46,see,see,navštěvovat,navštěvovat,impf
en:Capote-Snidane_Tiffany:0:shuff:49,cs:Capote-Snidane_Tiffany:0:shuff:48,believes,believe,věří,věřit,impf
en:Capote-Snidane_Tiffany:0:shuff:51,cs:Capote-Snidane_Tiffany:0:shuff:50,smiled,smile,usmála,usmát,pf
en:Capote-Snidane_Tiffany:0:shuff:51,cs:Capote-Snidane_Tiffany:0:shuff:50,asked,ask,zeptal,zeptat,pf
en:Capote-Snidane_Tiffany:0:shuff:56,cs:Capote-Snidane_Tiffany:0:shuff:55,wanted,want,nechci,chtít,impf
en:Capote-Snidane_Tiffany:0:shuff:59,cs:Capote-Snidane_Tiffany:0:shuff:58,come,come,pojď,jít,impf
en:Capote-Snidane_Tiffany:0:shuff:59,cs:Capote-Snidane_Tiffany:0:shuff:58,said,say,řekla,říci,pf
en:Capote-Snidane_Tiffany:0:shuff:60,cs:Capote-Snidane_Tiffany:0:shuff:59,make,make,Uvařím,uvařit,pf
en:Capote-Snidane_Tiffany:0:shuff:62,cs:Capote-Snidane_Tiffany:0:shuff:61,take,take,vezmu,vzít,pf
