en:Irving-Rok_vdovou:0:shuff:1,cs:Irving-Rok_vdovou:0:shuff:1,read,read,četla,číst,impf
en:Irving-Rok_vdovou:0:shuff:1,cs:Irving-Rok_vdovou:0:shuff:1,read,read,četla,číst,impf
en:Irving-Rok_vdovou:0:shuff:1,cs:Irving-Rok_vdovou:0:shuff:1,read,read,četla,číst,impf
en:Irving-Rok_vdovou:0:shuff:1,cs:Irving-Rok_vdovou:0:shuff:1,read,read,četl,číst,impf
en:Irving-Rok_vdovou:0:shuff:1,cs:Irving-Rok_vdovou:0:shuff:1,read,read,četl,číst,impf
en:Irving-Rok_vdovou:0:shuff:1,cs:Irving-Rok_vdovou:0:shuff:1,read,read,četl,číst,impf
en:Irving-Rok_vdovou:0:shuff:1,cs:Irving-Rok_vdovou:0:shuff:1,read,read,přečíst,přečíst,pf
en:Irving-Rok_vdovou:0:shuff:1,cs:Irving-Rok_vdovou:0:shuff:1,read,read,přečíst,přečíst,pf
en:Irving-Rok_vdovou:0:shuff:1,cs:Irving-Rok_vdovou:0:shuff:1,read,read,přečíst,přečíst,pf
en:Irving-Rok_vdovou:0:shuff:2,cs:Irving-Rok_vdovou:0:shuff:2,read,read,četla,číst,impf
en:Irving-Rok_vdovou:0:shuff:3,cs:Irving-Rok_vdovou:0:shuff:3,read,read,nepřečetl,přečíst,pf
en:Irving-Rok_vdovou:0:shuff:5,cs:Irving-Rok_vdovou:0:shuff:4,talks,talk,vyprávěla,vyprávět,impf
en:Irving-Rok_vdovou:0:shuff:5,cs:Irving-Rok_vdovou:0:shuff:4,paying,pay,zaplatila,zaplatit,pf
en:Irving-Rok_vdovou:0:shuff:5,cs:Irving-Rok_vdovou:0:shuff:4,watch,watch,pozorovat,pozorovat,impf
en:Irving-Rok_vdovou:0:shuff:6,cs:Irving-Rok_vdovou:0:shuff:5,changes,change,změní,změnit,pf
en:Irving-Rok_vdovou:0:shuff:7,cs:Irving-Rok_vdovou:0:shuff:6,comprehended,comprehend,pochopili,pochopit,pf
en:Irving-Rok_vdovou:0:shuff:7,cs:Irving-Rok_vdovou:0:shuff:6,stared,stare,zírat,zírat,impf
en:Irving-Rok_vdovou:0:shuff:7,cs:Irving-Rok_vdovou:0:shuff:6,explain,explain,vysvětlovali,vysvětlovat,impf
en:Irving-Rok_vdovou:0:shuff:8,cs:Irving-Rok_vdovou:0:shuff:7,following,follow,sledujete,sledovat,impf
en:Irving-Rok_vdovou:0:shuff:9,cs:Irving-Rok_vdovou:0:shuff:8,telling,tell,říct,říci,pf
