en:grisham-bratrstvo:0:shuff:1,cs:grisham-bratrstvo:0:shuff:1,sat,sit,Posadil,posadit,pf
en:grisham-bratrstvo:0:shuff:3,cs:grisham-bratrstvo:0:shuff:3,looking,look,hledala,hledat,impf
en:grisham-bratrstvo:0:shuff:8,cs:grisham-bratrstvo:0:shuff:9,notice,notice,nevšimla,všimnout,pf
en:grisham-bratrstvo:0:shuff:9,cs:grisham-bratrstvo:0:shuff:10,said,say,prohlásil,prohlásit,pf
en:grisham-bratrstvo:0:shuff:11,cs:grisham-bratrstvo:0:shuff:12,listening,listen,poslouchám,poslouchat,impf
en:grisham-bratrstvo:0:shuff:16,cs:grisham-bratrstvo:0:shuff:17,retired,retire,odpočívali,odpočívat,impf
en:grisham-bratrstvo:0:shuff:16,cs:grisham-bratrstvo:0:shuff:17,relax,relax,odpočívali,odpočívat,impf
en:grisham-bratrstvo:0:shuff:20,cs:grisham-bratrstvo:0:shuff:21,Watching,watch,Pozoroval,pozorovat,impf
en:grisham-bratrstvo:0:shuff:21,cs:grisham-bratrstvo:0:shuff:22,wanted,want,chtěli,chtít,impf
en:grisham-bratrstvo:0:shuff:22,cs:grisham-bratrstvo:0:shuff:23,show,show,ukázat,ukázat,pf
en:grisham-bratrstvo:0:shuff:24,cs:grisham-bratrstvo:0:shuff:26,needed,need,potřebuje,potřebovat,impf
en:grisham-bratrstvo:0:shuff:24,cs:grisham-bratrstvo:0:shuff:26,cover,cover,uhradit,uhradit,pf
en:grisham-bratrstvo:0:shuff:24,cs:grisham-bratrstvo:0:shuff:26,pay,pay,zaplatit,zaplatit,pf
en:grisham-bratrstvo:0:shuff:24,cs:grisham-bratrstvo:0:shuff:26,refusing,refuse,odmítá,odmítat,impf
en:grisham-bratrstvo:0:shuff:25,cs:grisham-bratrstvo:0:shuff:27,read,read,přečetl,přečíst,pf
en:grisham-bratrstvo:0:shuff:26,cs:grisham-bratrstvo:0:shuff:28,move,move,chodil,chodit,impf
en:grisham-bratrstvo:0:shuff:26,cs:grisham-bratrstvo:0:shuff:28,move,move,chodil,chodit,impf
en:grisham-bratrstvo:0:shuff:28,cs:grisham-bratrstvo:0:shuff:30,drop,drop,nespadly,spadnout,pf
en:grisham-bratrstvo:0:shuff:28,cs:grisham-bratrstvo:0:shuff:30,thought,think,pomyslel,pomyslet,pf
en:grisham-bratrstvo:0:shuff:28,cs:grisham-bratrstvo:0:shuff:30,felt,feel,cítit,cítit,impf
en:grisham-bratrstvo:0:shuff:33,cs:grisham-bratrstvo:0:shuff:35,think,think,Nemá,mít,impf
en:grisham-bratrstvo:0:shuff:33,cs:grisham-bratrstvo:0:shuff:35,think,think,myslet,myslet,impf
en:grisham-bratrstvo:0:shuff:39,cs:grisham-bratrstvo:0:shuff:41,brought,bring,nepřinesl,přinést,pf
en:grisham-bratrstvo:0:shuff:41,cs:grisham-bratrstvo:0:shuff:43,need,need,potřebují,potřebovat,impf
en:grisham-bratrstvo:0:shuff:43,cs:grisham-bratrstvo:0:shuff:45,planned,plan,Naplánovali,naplánovat,pf
en:grisham-bratrstvo:0:shuff:43,cs:grisham-bratrstvo:0:shuff:45,held,hold,mají,mít,impf
en:grisham-bratrstvo:0:shuff:50,cs:grisham-bratrstvo:0:shuff:52,holding,hold,měl,mít,impf
en:grisham-bratrstvo:0:shuff:50,cs:grisham-bratrstvo:0:shuff:52,holding,hold,má,mít,impf
en:grisham-bratrstvo:0:shuff:50,cs:grisham-bratrstvo:0:shuff:52,brought,bring,přivedly,přivést,pf
en:grisham-bratrstvo:0:shuff:51,cs:grisham-bratrstvo:0:shuff:53,need,need,Potřebuju,potřebovat,impf
en:grisham-bratrstvo:0:shuff:51,cs:grisham-bratrstvo:0:shuff:53,said,say,řekl,říci,pf
en:grisham-bratrstvo:0:shuff:52,cs:grisham-bratrstvo:0:shuff:54,spent,spend,strávili,strávit,pf
