en:banville-more:0:shuff:1,cs:banville-more:0:shuff:1,carried,carry,měl,mít,impf
en:banville-more:0:shuff:1,cs:banville-more:0:shuff:1,hurrying,hurry,spěchají,spěchat,impf
en:banville-more:0:shuff:7,cs:banville-more:0:shuff:7,noticed,notice,povšiml,povšimnout,pf
en:banville-more:0:shuff:7,cs:banville-more:0:shuff:7,marking,mark,kreslí,kreslit,impf
en:banville-more:0:shuff:8,cs:banville-more:0:shuff:8,wore,wear,Nosil,nosit,impf
en:banville-more:0:shuff:9,cs:banville-more:0:shuff:9,talk,talk,mluvil,mluvit,impf
en:banville-more:0:shuff:9,cs:banville-more:0:shuff:9,saying,say,mluvil,mluvit,impf
en:banville-more:0:shuff:9,cs:banville-more:0:shuff:9,die,die,zemřít,zemřít,pf
en:banville-more:0:shuff:9,cs:banville-more:0:shuff:9,saying,say,říkal,říkat,impf
en:banville-more:0:shuff:9,cs:banville-more:0:shuff:9,wanting,want,chtěl,chtít,impf
en:banville-more:0:shuff:9,cs:banville-more:0:shuff:9,let,let,dovolí,dovolit,pf
en:banville-more:0:shuff:9,cs:banville-more:0:shuff:9,kiss,kiss,líbal,líbat,impf
en:banville-more:0:shuff:11,cs:banville-more:0:shuff:11,work,work,pracovat,pracovat,impf
en:banville-more:0:shuff:13,cs:banville-more:0:shuff:13,carried,carry,má,mít,impf
en:banville-more:0:shuff:16,cs:banville-more:0:shuff:16,find,find,zjistil,zjistit,pf
en:banville-more:0:shuff:16,cs:banville-more:0:shuff:16,waited,wait,čekala,čekat,impf
en:banville-more:0:shuff:17,cs:banville-more:0:shuff:17,shivering,shiver,třásla,třást,impf
en:banville-more:0:shuff:22,cs:banville-more:0:shuff:22,playing,play,hrají,hrát,impf
en:banville-more:0:shuff:24,cs:banville-more:0:shuff:24,hate,hate,nenáviděl,nenávidět,impf
en:banville-more:0:shuff:27,cs:banville-more:0:shuff:27,want,want,chtěl,chtít,impf
en:banville-more:0:shuff:27,cs:banville-more:0:shuff:27,put,put,položit,položit,pf
en:banville-more:0:shuff:27,cs:banville-more:0:shuff:27,want,want,toužím,toužit,impf
en:banville-more:0:shuff:27,cs:banville-more:0:shuff:27,came,come,přijel,přijet,pf
en:banville-more:0:shuff:29,cs:banville-more:0:shuff:29,help,help,pomoct,pomoci,pf
en:banville-more:0:shuff:29,cs:banville-more:0:shuff:29,said,say,prohlásila,prohlásit,pf
en:banville-more:0:shuff:31,cs:banville-more:0:shuff:31,mean,mean,myslí,myslet,impf
en:banville-more:0:shuff:33,cs:banville-more:0:shuff:33,takes,take,zvolí,zvolit,pf
