en:Skvorecky-PribehIng_1:0:shuff:1,cs:Skvorecky-PribehIng_1:0:shuff:1,done,do,uďála,udělat,pf
en:Skvorecky-PribehIng_1:0:shuff:1,cs:Skvorecky-PribehIng_1:0:shuff:1,stopped,stop,zarazila,zarazit,pf
en:Skvorecky-PribehIng_1:0:shuff:2,cs:Skvorecky-PribehIng_1:0:shuff:2,raised,raise,vytáhla,vytáhnout,pf
en:Skvorecky-PribehIng_1:0:shuff:4,cs:Skvorecky-PribehIng_1:0:shuff:4,ate,eat,Snědla,sníst,pf
en:Skvorecky-PribehIng_1:0:shuff:6,cs:Skvorecky-PribehIng_1:0:shuff:6,die,die,neumřem,umřít,pf
en:Skvorecky-PribehIng_1:0:shuff:6,cs:Skvorecky-PribehIng_1:0:shuff:6,said,say,pravil,pravit,pf
en:Skvorecky-PribehIng_1:0:shuff:10,cs:Skvorecky-PribehIng_1:0:shuff:10,ran,run,ubíhal,ubíhat,impf
en:Skvorecky-PribehIng_1:0:shuff:15,cs:Skvorecky-PribehIng_1:0:shuff:18,put,put,Dejte,dát,pf
en:Skvorecky-PribehIng_1:0:shuff:17,cs:Skvorecky-PribehIng_1:0:shuff:20,begun,begin,začal,začít,pf
en:Skvorecky-PribehIng_1:0:shuff:17,cs:Skvorecky-PribehIng_1:0:shuff:20,explodes,explode,vybuchne,vybuchnout,pf
en:Skvorecky-PribehIng_1:0:shuff:21,cs:Skvorecky-PribehIng_1:0:shuff:24,Run,run,Běžte,běžet,impf
en:Skvorecky-PribehIng_1:0:shuff:22,cs:Skvorecky-PribehIng_1:0:shuff:25,regarded,regard,hleděla,hledět,impf
en:Skvorecky-PribehIng_1:0:shuff:22,cs:Skvorecky-PribehIng_1:0:shuff:25,looked,look,hleděla,hledět,impf
en:Skvorecky-PribehIng_1:0:shuff:22,cs:Skvorecky-PribehIng_1:0:shuff:25,looked,look,podívala,podívat,pf
en:Skvorecky-PribehIng_1:0:shuff:25,cs:Skvorecky-PribehIng_1:0:shuff:27,asked,ask,otázala,otázat,pf
en:Skvorecky-PribehIng_1:0:shuff:29,cs:Skvorecky-PribehIng_1:0:shuff:32,start,start,začnou,začít,pf
en:Skvorecky-PribehIng_1:0:shuff:29,cs:Skvorecky-PribehIng_1:0:shuff:32,forcing,force,tlačit,tlačit,impf
en:Skvorecky-PribehIng_1:0:shuff:33,cs:Skvorecky-PribehIng_1:0:shuff:36,repeats,repeat,opakuje,opakovat,impf
en:Skvorecky-PribehIng_1:0:shuff:50,cs:Skvorecky-PribehIng_1:0:shuff:67,stops,stop,přestane,přestat,pf
en:Skvorecky-PribehIng_1:0:shuff:51,cs:Skvorecky-PribehIng_1:0:shuff:68,turn,turn,Otočím,otočit,pf
en:Skvorecky-PribehIng_1:0:shuff:55,cs:Skvorecky-PribehIng_1:0:shuff:73,given,give,dala,dát,pf
en:Skvorecky-PribehIng_1:0:shuff:56,cs:Skvorecky-PribehIng_1:0:shuff:74,decided,decide,Rozhodl,rozhodnout,pf
en:Skvorecky-PribehIng_1:0:shuff:56,cs:Skvorecky-PribehIng_1:0:shuff:74,tell,tell,říct,říci,pf
en:Skvorecky-PribehIng_1:0:shuff:58,cs:Skvorecky-PribehIng_1:0:shuff:76,going,go,nejdu,jít,impf
