en:Wells-Valka_svetu:0:shuff:1,cs:Wells-Valka_svetu:0:shuff:1,approached,approach,blížili,blížit,impf
en:Wells-Valka_svetu:0:shuff:2,cs:Wells-Valka_svetu:0:shuff:2,looked,look,podíval,podívat,pf
en:Wells-Valka_svetu:0:shuff:2,cs:Wells-Valka_svetu:0:shuff:2,perished,perish,zahynuli,zahynout,pf
en:Wells-Valka_svetu:0:shuff:3,cs:Wells-Valka_svetu:0:shuff:3,terrified,terrify,vyděšeni,vyděsit,pf
en:Wells-Valka_svetu:0:shuff:3,cs:Wells-Valka_svetu:0:shuff:3,go,go,pokračovat,pokračovat,impf
en:Wells-Valka_svetu:0:shuff:3,cs:Wells-Valka_svetu:0:shuff:3,hid,hide,skryli,skrýt,pf
en:Wells-Valka_svetu:0:shuff:4,cs:Wells-Valka_svetu:0:shuff:4,refusing,refuse,odmítal,odmítat,impf
en:Wells-Valka_svetu:0:shuff:4,cs:Wells-Valka_svetu:0:shuff:4,stir,stir,pohnout,pohnout,pf
en:Wells-Valka_svetu:0:shuff:6,cs:Wells-Valka_svetu:0:shuff:6,looks,look,hledí,hledět,impf
en:Wells-Valka_svetu:0:shuff:8,cs:Wells-Valka_svetu:0:shuff:8,seemed,seem,zdála,zdát,impf
en:Wells-Valka_svetu:0:shuff:12,cs:Wells-Valka_svetu:0:shuff:12,say,say,říká,říkat,impf
en:Wells-Valka_svetu:0:shuff:12,cs:Wells-Valka_svetu:0:shuff:12,said,say,říká,říkat,impf
en:Wells-Valka_svetu:0:shuff:12,cs:Wells-Valka_svetu:0:shuff:12,fallen,fall,spadlo,spadnout,pf
en:Wells-Valka_svetu:0:shuff:20,cs:Wells-Valka_svetu:0:shuff:19,remember,remember,Nepamatuji,pamatovat,impf
en:Wells-Valka_svetu:0:shuff:21,cs:Wells-Valka_svetu:0:shuff:20,found,find,octl,octnout,pf
