en:adams-sbohem_a_dik:0:shuff:1,cs:adams-sbohem_a_dik:0:shuff:1,explain,explain,nevysvětluje,vysvětlovat,impf
en:adams-sbohem_a_dik:0:shuff:2,cs:adams-sbohem_a_dik:0:shuff:2,explain,explain,Nevysvětluje,vysvětlovat,impf
en:adams-sbohem_a_dik:0:shuff:2,cs:adams-sbohem_a_dik:0:shuff:2,disappeared,disappear,zmizeli,zmizet,pf
en:adams-sbohem_a_dik:0:shuff:4,cs:adams-sbohem_a_dik:0:shuff:4,added,add,dodal,dodat,pf
en:adams-sbohem_a_dik:0:shuff:5,cs:adams-sbohem_a_dik:0:shuff:5,added,add,dodal,dodat,pf
en:adams-sbohem_a_dik:0:shuff:6,cs:adams-sbohem_a_dik:0:shuff:6,said,say,řekl,říci,pf
en:adams-sbohem_a_dik:0:shuff:7,cs:adams-sbohem_a_dik:0:shuff:7,explain,explain,Nevysvětluje,vysvětlovat,impf
en:adams-sbohem_a_dik:0:shuff:7,cs:adams-sbohem_a_dik:0:shuff:7,disappearing,disappear,zmizeli,zmizet,pf
en:adams-sbohem_a_dik:0:shuff:9,cs:adams-sbohem_a_dik:0:shuff:10,mean,mean,myslíš,myslet,impf
en:adams-sbohem_a_dik:0:shuff:10,cs:adams-sbohem_a_dik:0:shuff:11,mean,mean,myslíš,myslet,impf
en:adams-sbohem_a_dik:0:shuff:11,cs:adams-sbohem_a_dik:0:shuff:12,said,say,řekl,říci,pf
en:adams-sbohem_a_dik:0:shuff:11,cs:adams-sbohem_a_dik:0:shuff:12,fell,fall,usnul,usnout,pf
en:adams-sbohem_a_dik:0:shuff:12,cs:adams-sbohem_a_dik:0:shuff:13,continued,continue,pokračoval,pokračovat,impf
en:adams-sbohem_a_dik:0:shuff:13,cs:adams-sbohem_a_dik:0:shuff:14,see,see,Vidím,vidět,impf
en:adams-sbohem_a_dik:0:shuff:13,cs:adams-sbohem_a_dik:0:shuff:14,tell,tell,řeknu,říci,pf
en:adams-sbohem_a_dik:0:shuff:13,cs:adams-sbohem_a_dik:0:shuff:14,said,say,řeknu,říci,pf
en:adams-sbohem_a_dik:0:shuff:13,cs:adams-sbohem_a_dik:0:shuff:14,make,make,uvařit,uvařit,pf
en:adams-sbohem_a_dik:0:shuff:14,cs:adams-sbohem_a_dik:0:shuff:15,followed,follow,následoval,následovat,impf
en:adams-sbohem_a_dik:0:shuff:17,cs:adams-sbohem_a_dik:0:shuff:18,phoned,phone,zavolal,zavolat,pf
en:adams-sbohem_a_dik:0:shuff:20,cs:adams-sbohem_a_dik:0:shuff:21,see,see,chápeš,chápat,impf
en:adams-sbohem_a_dik:0:shuff:21,cs:adams-sbohem_a_dik:0:shuff:22,thought,think,Myslel,myslet,impf
en:adams-sbohem_a_dik:0:shuff:21,cs:adams-sbohem_a_dik:0:shuff:22,believe,believe,Myslel,myslet,impf
en:adams-sbohem_a_dik:0:shuff:21,cs:adams-sbohem_a_dik:0:shuff:22,thought,think,věřit,věřit,impf
en:adams-sbohem_a_dik:0:shuff:21,cs:adams-sbohem_a_dik:0:shuff:22,believe,believe,věřit,věřit,impf
en:adams-sbohem_a_dik:0:shuff:21,cs:adams-sbohem_a_dik:0:shuff:22,called,call,volal,volat,impf
